id_num,"from_date","to_date","name","ev_desc","isBigEvent","isAllDay"
594,"2012-12-10 19:00:00","2012-12-10 20:00:00","Boy Scouts","","","N"
595,"2012-12-17 19:00:00","2012-12-17 20:00:00","Boy Scouts","","","N"
597,"2012-12-24 19:00:00","2012-12-24 20:00:00","Christmas Service","<p>Join us to proclaim the joyous news of the birth of our Lord at one of our candlelight services. Each of these services will be filled with the joyous carols of Christmas, anthems by our choirs, holy communion, and the Christmas story according to St. Luke. At the 7:00pm service a Christmas message will be added for the children. Each service ends in the traditional candle lighting ceremony as the congregation sings &ldquo;Silent Night.&rdquo; Oh, come, let us adore him, Christ, the Lord!</p>","Y","N"
598,"2012-12-24 22:30:00","2012-12-24 23:30:00","Christmas Service","<p>Join us to proclaim the joyous news of the birth of our Lord at one of our candlelight services. Each of these services will be filled with the joyous carols of Christmas, anthems by our choirs, holy communion, and the Christmas story according to St. Luke. At the 7:00pm service a Christmas message will be added for the children. Each service ends in the traditional candle lighting ceremony as the congregation sings &ldquo;Silent Night.&rdquo; Oh, come, let us adore him, Christ, the Lord!</p>","Y","N"
599,"2012-12-11 09:00:00","2012-12-11 12:00:00","Quilting Day","","","N"
600,"2012-12-25 00:00:00","2012-12-25 23:59:00","Have a Merry Christmas!","","","N"
601,"2012-12-05 18:15:00","2012-12-05 19:15:00","Hanging of the Greens Super","","","N"
602,"2012-12-05 19:00:00","2012-12-05 20:00:00","Hanging of the Greens","","","N"
815,"2013-05-05 00:01:00","2013-05-05 23:59:00","6th Sunday of Easter","","","Y"
604,"2013-01-01 00:00:00","2013-01-01 23:59:00","Happy New Year!","","","N"
605,"2012-12-06 12:00:00","2012-12-06 13:00:00","Historical Society Luncheon","","","N"
606,"2012-12-06 13:30:00","2012-12-06 14:30:00","Waterford Ministerial Association","","","N"
607,"2012-12-06 18:45:00","2012-12-06 19:45:00","Bells","","","N"
608,"2012-12-06 19:30:00","2012-12-06 20:30:00","Chancel Choir","","","N"
609,"2012-12-13 18:45:00","2012-12-13 19:45:00","Bells","","","N"
610,"2012-12-13 19:30:00","2012-12-13 20:30:00","Chancel Choir","","","N"
611,"2012-12-20 18:45:00","2012-12-20 19:45:00","Bells","","","N"
612,"2012-12-20 19:30:00","2012-12-20 20:30:00","Chancel Choir","","","N"
613,"2012-12-27 00:00:00","2012-12-27 23:59:00","Youth Leaving for the Gathering","","","N"
614,"2012-12-07 19:00:00","2012-12-07 20:00:00","Gingerbread House Class","","","N"
615,"2012-12-14 19:00:00","2012-12-14 22:00:00","Free Movie Night - \"Red Dog\"","","","N"
616,"2012-12-01 13:00:00","2012-12-01 15:00:00","SCSA","","","N"
617,"2012-12-08 10:30:00","2012-12-08 12:00:00","Confirmation","","","N"
618,"2012-12-08 14:00:00","2012-12-08 18:00:00","Outside Group","","","N"
619,"2012-12-15 13:00:00","2012-12-15 15:00:00","SCSA","","","N"
620,"2012-12-22 10:30:00","2012-12-22 12:00:00","Confirmation","","","N"
621,"2012-12-22 13:00:00","2012-12-22 15:00:00","SCSA","","","N"
622,"2013-02-03 10:00:00","2013-02-03 11:00:00","4th Sunday after Epiphany","","","N"
623,"2013-02-03 10:00:00","2013-02-03 11:00:00","Worship Service - New Member Received","","","N"
624,"2013-02-03 11:15:00","2013-02-03 12:15:00","Worship & Music Ministry","","Y","N"
625,"2013-02-10 10:00:00","2013-02-10 11:00:00","Transfiguration of Our Lord","","","N"
626,"2013-02-10 10:00:00","2013-02-10 11:00:00","Worship Service - Noisy Offering","","","N"
627,"2013-02-10 17:30:00","2013-02-10 20:00:00","Sacred Conversations at Central Methodist","","Y","N"
628,"2013-02-17 10:00:00","2013-02-17 11:00:00","1st Sunday in Lent","","","N"
629,"2013-02-17 10:00:00","2013-02-17 11:00:00","Worship Service","","","N"
630,"2013-02-17 10:10:00","2013-02-17 11:10:00","Sunday Alive","","","N"
631,"2013-02-17 18:30:00","2013-02-17 19:30:00","Adult Discussion","","","N"
632,"2013-02-24 10:00:00","2013-02-24 11:00:00","2nd Sunday in Lent","","","N"
633,"2013-02-24 10:00:00","2013-02-24 11:00:00","Worship","","","N"
634,"2013-02-24 10:10:00","2013-02-24 11:10:00","Sunday Alive","","","N"
635,"2013-02-04 18:30:00","2013-02-04 19:30:00","New Member Gathering","","","N"
636,"2013-02-11 18:30:00","2013-02-11 19:30:00","Church Council","","","N"
637,"2013-02-05 10:00:00","2013-02-05 11:00:00","Emb. Group","","","N"
638,"2013-02-05 18:30:00","2013-02-05 19:30:00","Craft Night","","","N"
639,"2013-02-12 09:00:00","2013-02-12 10:00:00","Quilting","","","N"
640,"2013-02-26 09:00:00","2013-02-26 10:00:00","Quilting","","","N"
641,"2013-02-06 19:00:00","2013-02-06 20:00:00","Stamping","","","N"
642,"2013-02-06 20:00:00","2013-02-06 21:00:00","AA Meeting","","","N"
643,"2013-02-13 09:00:00","2013-02-13 21:00:00","Ash Wednesday","","","N"
644,"2013-02-13 18:00:00","2013-02-13 19:00:00","Dinner","","","N"
645,"2013-02-13 19:00:00","2013-02-13 20:00:00","Ash Wednesday Service","","Y","N"
646,"2013-02-13 20:00:00","2013-02-13 21:00:00","AA Meeting","","","N"
647,"2013-02-20 12:00:00","2013-02-20 13:00:00","Midweek Lenten Service","","Y","N"
648,"2013-02-20 18:00:00","2013-02-20 19:00:00","Lenten Supper","","Y","N"
649,"2013-02-20 19:00:00","2013-02-20 20:00:00","Devotional","","Y","N"
650,"2013-02-20 20:00:00","2013-02-20 21:00:00","AA Meeting","","","N"
651,"2013-02-27 12:00:00","2013-02-27 13:00:00","Midweek Lenten Service","","Y","N"
652,"2013-02-27 18:00:00","2013-02-27 19:00:00","Lenten Supper","","Y","N"
653,"2013-02-27 19:00:00","2013-02-27 20:00:00","Devotional","","Y","N"
654,"2013-02-07 10:00:00","2013-02-07 11:00:00","WELCA","","","N"
655,"2013-02-07 13:30:00","2013-02-07 14:30:00","Waterford Ministerial Association","","","N"
656,"2013-02-07 18:30:00","2013-02-07 19:30:00","TOPS","","","N"
657,"2013-02-07 18:45:00","2013-02-07 19:45:00","Bells","","","N"
658,"2013-02-07 19:30:00","2013-02-07 20:30:00","Chancel Choir","","","N"
659,"2013-02-14 18:30:00","2013-02-14 19:30:00","TOPS","","","N"
660,"2013-02-14 18:45:00","2013-02-14 19:45:00","Bells","","","N"
661,"2013-02-14 19:30:00","2013-02-14 20:30:00","Chancel Choir","","","N"
662,"2013-02-21 18:30:00","2013-02-21 19:30:00","TOPS","","","N"
663,"2013-02-21 18:45:00","2013-02-21 19:45:00","Bells","","","N"
664,"2013-02-21 19:30:00","2013-02-21 20:30:00","Chancel Choir","","","N"
665,"2013-02-28 18:30:00","2013-02-28 19:30:00","TOPS","","","N"
666,"2013-02-28 18:45:00","2013-02-28 19:45:00","Bells","","","N"
667,"2013-02-28 19:30:00","2013-02-28 20:30:00","Chancel Choir","","","N"
668,"2013-02-01 18:00:00","2013-02-01 19:00:00","Godspell","","Y","N"
669,"2013-02-15 19:00:00","2013-02-15 22:00:00","FREE Movie","","Y","N"
670,"2013-02-02 08:00:00","2013-02-02 17:00:00","Outside Group","","Y","N"
671,"2013-02-02 20:00:00","2013-02-02 21:00:00","AA Meeting","","","N"
672,"2013-02-09 11:30:00","2013-02-09 13:00:00","Confirmation","","","N"
673,"2013-02-09 13:00:00","2013-02-09 14:00:00","SCSA","","","N"
674,"2013-02-09 13:00:00","2013-02-09 14:00:00","Rock Club","","Y","N"
675,"2013-02-09 20:00:00","2013-02-09 21:00:00","AA Meeting","","","N"
676,"2013-02-16 12:00:00","2013-02-16 13:00:00","Hall Use","","","N"
677,"2013-02-16 13:00:00","2013-02-16 14:00:00","Rock Club","","Y","N"
678,"2013-02-16 20:00:00","2013-02-16 21:00:00","AA Meeting","","","N"
679,"2013-02-23 08:00:00","2013-02-23 16:00:00","Walk for Warmth","","Y","N"
680,"2013-02-23 13:00:00","2013-02-23 14:00:00","SCSA","","","N"
681,"2013-02-23 20:00:00","2013-02-23 21:00:00","AA Meeting","","","N"
682,"2013-03-03 10:00:00","2013-03-03 11:00:00","Third Sunday in Lent","","","N"
683,"2013-03-03 10:00:00","2013-03-03 11:00:00","Worship Service","","","N"
684,"2013-03-03 10:10:00","2013-03-03 11:10:00","Sunday Alive","","","N"
685,"2013-03-03 13:00:00","2013-03-03 17:00:00","Outside Group","","","N"
686,"2013-03-10 10:00:00","2013-03-10 11:00:00","Fourth Sunday in Lent","","","N"
687,"2013-03-10 10:00:00","2013-03-10 11:00:00","Worship Service","","","N"
688,"2013-03-10 10:10:00","2013-03-10 11:10:00","Sunday Alive","","","N"
689,"2013-03-17 10:00:00","2013-03-17 11:00:00","Fifth Sunday in Lent","","","N"
690,"2013-03-17 10:00:00","2013-03-17 11:00:00","Worship Service","","","N"
691,"2013-03-17 10:10:00","2013-03-17 11:10:00","Sunday Alive","","","N"
692,"2013-03-17 18:30:00","2013-03-17 21:00:00","Adult Discussion","","","N"
693,"2013-03-24 10:00:00","2013-03-24 11:00:00","Passion/Palm Sunday","","","N"
694,"2013-03-24 10:00:00","2013-03-24 11:00:00","Worship/Chancel Choir Cantata","","Y","N"
695,"2013-03-24 10:10:00","2013-03-24 11:10:00","Sunday Alive","","","N"
696,"2013-03-24 14:00:00","2013-03-24 19:00:00","Outside Group","","","N"
697,"2013-03-11 18:30:00","2013-03-11 21:00:00","Church Council","","","N"
698,"2013-03-18 18:30:00","2013-03-18 21:00:00","Men's Food & Fellowship","","","N"
699,"2013-03-31 08:00:00","2013-03-31 09:00:00","Easter Services","","Y","N"
700,"2013-03-31 10:30:00","2013-03-31 11:30:00","Easter Services","","Y","N"
701,"2013-03-31 09:00:00","2013-03-31 09:30:00","Breakfast","","","N"
702,"2013-03-31 09:30:00","2013-03-31 10:00:00","Egg Hunt","","","N"
703,"2013-03-05 10:00:00","2013-03-05 11:00:00","Embro. Group","","","N"
704,"2013-03-05 18:30:00","2013-03-05 21:00:00","Craft Night","","","N"
705,"2013-03-12 09:00:00","2013-03-12 10:00:00","Quilting","","","N"
706,"2013-03-12 17:00:00","2013-03-12 20:00:00","Pete's Coney Youth Fundraiser","","Y","N"
707,"2013-03-26 09:00:00","2013-03-26 10:00:00","Quilting","","","N"
708,"2013-03-06 12:00:00","2013-03-06 13:00:00","Midweek Devotional & Lunch","","","N"
709,"2013-03-06 18:00:00","2013-03-06 19:00:00","Lenten Supper","","","N"
710,"2013-03-06 18:15:00","2013-03-06 19:15:00","Bells","","","N"
711,"2013-03-06 19:00:00","2013-03-06 20:00:00","Lenten Devotional","","","N"
712,"2013-03-06 20:00:00","2013-03-06 21:00:00","Choir","","","N"
713,"2013-03-06 20:00:00","2013-03-06 21:00:00","AA Meeting","","","N"
714,"2013-03-13 12:00:00","2013-03-13 13:00:00","Midweek Devotional & Lunch","","","N"
715,"2013-03-13 18:00:00","2013-03-13 19:00:00","Lenten Supper","","","N"
716,"2013-03-13 18:15:00","2013-03-13 19:15:00","Bells","","","N"
717,"2013-03-13 19:00:00","2013-03-13 20:00:00","Lenten Devotional","","","N"
718,"2013-03-13 20:00:00","2013-03-13 21:00:00","Choir","","","N"
719,"2013-03-13 20:00:00","2013-03-13 21:00:00","AA Meeting","","","N"
720,"2013-03-20 12:00:00","2013-03-20 13:00:00","Midweek Devotional & Lunch","","","N"
721,"2013-03-20 18:00:00","2013-03-20 19:00:00","Lenten Supper","","","N"
722,"2013-03-20 18:15:00","2013-03-20 19:15:00","Bells","","","N"
723,"2013-03-20 19:00:00","2013-03-20 20:00:00","Lenten Devotional","","","N"
724,"2013-03-20 20:00:00","2013-03-20 21:00:00","Choir","","","N"
725,"2013-03-20 20:00:00","2013-03-20 21:00:00","AA Meeting ","","","N"
726,"2013-03-27 20:00:00","2013-03-27 21:00:00","AA Meeting","","","N"
728,"2013-03-07 10:00:00","2013-03-07 11:00:00","WELCA","","","N"
729,"2013-03-07 18:30:00","2013-03-07 19:30:00","TOPS","","","N"
730,"2013-03-14 18:30:00","2013-03-14 19:30:00","TOPS","","","N"
731,"2013-03-21 18:30:00","2013-03-21 19:30:00","TOPS","","","N"
732,"2013-03-28 10:00:00","2013-03-28 11:00:00","Maundy Thursday","","","N"
733,"2013-03-28 19:00:00","2013-03-28 20:00:00","Maundy Thursday Service","","Y","N"
734,"2013-03-08 19:00:00","2013-03-08 20:00:00","Youth Lock-In","","","N"
735,"2013-03-15 19:00:00","2013-03-15 22:00:00","FREE Movie Night","","","N"
736,"2013-03-29 10:00:00","2013-03-29 11:00:00","Good Friday","","","N"
737,"2013-03-29 12:00:00","2013-03-29 13:00:00","Community Good Friday Services","","Y","N"
738,"2013-03-29 12:30:00","2013-03-29 13:30:00","Community Good Friday Services","","Y","N"
739,"2013-03-29 13:00:00","2013-03-29 14:00:00","Community Good Friday Services","","Y","N"
740,"2013-03-09 11:30:00","2013-03-09 12:30:00","Confirmation","","","N"
741,"2013-03-09 13:00:00","2013-03-09 14:00:00","SCSA","","","N"
742,"2013-03-09 20:00:00","2013-03-09 21:00:00","AA Meeting","","","N"
743,"2013-03-16 08:00:00","2013-03-16 10:00:00","Outside Group","","","N"
744,"2013-03-16 20:00:00","2013-03-16 21:00:00","AA Meeting","","","N"
745,"2013-03-23 11:30:00","2013-03-23 12:30:00","Confirmation","","","N"
746,"2013-03-23 13:00:00","2013-03-23 14:00:00","SCSA","","","N"
747,"2013-03-23 20:00:00","2013-03-23 21:00:00","AA Meeting","","","N"
748,"2013-03-30 20:00:00","2013-03-30 21:00:00","AA Meeting","","","N"
749,"2013-04-07 10:00:00","2013-04-07 11:00:00","Second Sunday of Easter","","","N"
750,"2013-04-07 09:00:00","2013-04-07 10:00:00","Bible Study","","","N"
751,"2013-04-07 10:00:00","2013-04-07 11:00:00","Communion Service","","","N"
752,"2013-04-07 10:10:00","2013-04-07 11:10:00","Sunday Alive","","","N"
753,"2013-04-14 10:00:00","2013-04-14 11:00:00","Third Sunday of Easter","","","N"
754,"2013-04-14 09:00:00","2013-04-14 10:00:00","Bible Study","","","N"
755,"2013-04-14 10:00:00","2013-04-14 11:00:00","Communion Service - Children's Noisy Offering","","","N"
756,"2013-04-14 10:10:00","2013-04-14 11:10:00","Sunday Alive","","","N"
757,"2013-04-14 17:30:00","2013-04-14 18:30:00","\"Sacred Conversation\"","","","N"
758,"2013-04-21 10:00:00","2013-04-21 11:00:00","Fourth Sunday of Easter","","","N"
759,"2013-04-21 09:00:00","2013-04-21 10:00:00","Bible Study","","","N"
760,"2013-04-21 10:00:00","2013-04-21 11:00:00","Communion Service - Youth Service","","","N"
761,"2013-04-21 10:10:00","2013-04-21 11:10:00","Sunday Alive","","","N"
762,"2013-04-28 10:00:00","2013-04-28 11:00:00","Fifth Sunday of Easter","","","N"
763,"2013-04-28 09:00:00","2013-04-28 10:00:00","Bible Study","","","N"
764,"2013-04-28 10:00:00","2013-04-28 11:00:00","Worship Service","","","N"
765,"2013-04-28 10:10:00","2013-04-28 11:10:00","Sunday Alive","","","N"
766,"2013-04-08 18:30:00","2013-04-08 19:30:00","Church Council","","","N"
767,"2013-04-15 18:30:00","2013-04-15 19:30:00","Men's Food & Fellowship","","","N"
768,"2013-04-15 19:00:00","2013-04-15 20:00:00","Boy Scouts","","","N"
769,"2013-04-22 19:00:00","2013-04-22 20:00:00","Boy Scouts","","","N"
770,"2013-04-29 19:00:00","2013-04-29 20:00:00","Boy Scouts","","","N"
771,"2013-04-02 10:00:00","2013-04-02 11:00:00","Embro. Group","","","N"
772,"2013-04-02 18:30:00","2013-04-02 19:30:00","Craft Night","","","N"
773,"2013-04-09 09:00:00","2013-04-09 10:00:00","Quilting","","","N"
774,"2013-04-23 09:00:00","2013-04-23 10:00:00","Quilting","","","N"
775,"2013-04-03 19:00:00","2013-04-03 20:00:00","Rock Club","","","N"
776,"2013-04-03 19:00:00","2013-04-03 20:00:00","Stamping","","","N"
777,"2013-04-10 20:00:00","2013-04-10 21:00:00","AA Meeting","","","N"
778,"2013-04-17 13:00:00","2013-04-17 14:00:00","Waterford Ministerial Association","","","N"
779,"2013-04-17 11:00:00","2013-04-17 21:00:00","HERO's Fundraiser","","","N"
780,"2013-04-17 20:00:00","2013-04-17 21:00:00","AA Meeting","","","N"
781,"2013-04-24 20:00:00","2013-04-24 21:00:00","AA Meeting","","","N"
782,"2013-05-01 20:00:00","2013-05-01 21:00:00","AA Meeting","","",""
783,"2013-04-04 10:00:00","2013-04-04 11:00:00","WELCA","","","N"
784,"2013-04-04 18:30:00","2013-04-04 19:30:00","TOPS","","","N"
785,"2013-04-04 18:45:00","2013-04-04 19:45:00","Bell Practice","","","N"
786,"2013-04-04 19:30:00","2013-04-04 20:30:00","Chancel Choir","","","N"
787,"2013-04-11 18:45:00","2013-04-11 19:45:00","Bell Practice","","","N"
788,"2013-04-11 18:30:00","2013-04-11 19:30:00","TOPS","","","N"
789,"2013-04-18 18:45:00","2013-04-18 19:45:00","Bell Practice","","","N"
790,"2013-04-18 19:30:00","2013-04-18 20:30:00","Chancel Choir","","","N"
791,"2013-04-18 18:30:00","2013-04-18 19:30:00","TOPS","","","N"
792,"2013-04-25 18:45:00","2013-04-25 19:45:00","Bell Practice","","","N"
793,"2013-04-25 19:30:00","2013-04-25 20:30:00","Chancel Choir","","","N"
794,"2013-04-25 18:30:00","2013-04-25 19:30:00","TOPS","","","N"
795,"2013-04-19 19:00:00","2013-04-19 22:00:00","Free Movie Night","","","N"
796,"2013-04-06 08:00:00","2013-04-06 10:00:00","Outside Group","","","N"
797,"2013-04-06 20:00:00","2013-04-06 21:00:00","AA Meeting","","","N"
798,"2013-04-13 13:00:00","2013-04-13 14:00:00","SCSA","","","N"
799,"2013-04-13 20:00:00","2013-04-13 21:00:00","AA Meeting","","","N"
800,"2013-04-20 18:30:00","2013-04-20 19:30:00","Euchre & Game Night","","","N"
801,"2013-04-20 20:00:00","2013-04-20 21:00:00","AA Meeting","","","N"
802,"2013-04-27 11:30:00","2013-04-27 13:00:00","Confirmation","","","N"
803,"2013-04-27 13:00:00","2013-04-27 14:00:00","SCSA","","","N"
804,"2013-04-27 20:00:00","2013-04-27 21:00:00","AA Meeting","","","N"
816,"2013-05-05 10:00:00","2013-05-05 11:00:00","Communion Service","","",""
817,"2013-05-05 10:10:00","2013-05-05 11:10:00","Sunday Alive","","",""
818,"2013-05-12 00:01:00","2013-05-12 23:59:00","7th Sunday of Easter","","","Y"
819,"2013-05-12 00:01:00","2013-05-12 23:59:00","Mother's Day","","","Y"
820,"2013-05-12 10:00:00","2013-05-12 11:00:00","Worship Service","","",""
821,"2013-05-12 10:10:00","2013-05-12 11:10:00","Sunday Alive","","",""
822,"2013-05-19 00:01:00","2013-05-19 23:59:00","Day of Pentecost","","","Y"
823,"2013-05-19 10:00:00","2013-05-19 11:00:00","Worship Service","","",""
824,"2013-05-19 10:10:00","2013-05-19 11:10:00","Sunday Alive","","",""
825,"2013-05-19 16:00:00","2013-05-19 17:00:00","Strawberries & Concert","","",""
826,"2013-05-06 19:00:00","2013-05-06 20:00:00","Boy Scouts","","",""
827,"2013-05-13 19:00:00","2013-05-13 20:00:00","Boy Scouts","","",""
828,"2013-05-20 18:30:00","2013-05-20 19:30:00","Men's Food & Fellowship","","",""
829,"2013-05-20 19:00:00","2013-05-20 20:00:00","Boy Scouts","","",""
830,"1969-12-31 17:00:00","2013-05-07 11:00:00","Embro. Group","","",""
831,"2013-05-07 10:00:00","2013-05-07 11:00:00","Embro. Group","","",""
832,"2013-05-07 18:30:00","2013-05-07 19:30:00","Craft Night","","",""
833,"2013-05-14 09:00:00","2013-05-14 10:00:00","Quilting","","",""
834,"2013-05-26 00:01:00","2013-05-26 23:59:00","Holy Trinity Sunday","","","Y"
835,"2013-05-26 10:00:00","2013-05-26 11:00:00","Worship Service","","",""
836,"2013-05-26 10:10:00","2013-05-26 11:10:00","Sunday Alive","","",""
837,"2013-05-27 19:00:00","2013-05-27 20:00:00","Boy Scouts","","",""
838,"2013-05-28 09:00:00","2013-05-28 10:00:00","Quilting","","",""
839,"2013-05-01 07:45:00","2013-05-01 08:45:00","Golf","","",""
840,"2013-05-08 07:45:00","2013-05-08 08:45:00","Golf","","",""
841,"2013-05-08 13:00:00","2013-05-08 14:00:00","Waterford Ministerial Association","","",""
842,"2013-05-08 20:00:00","2013-05-08 21:00:00","AA Meeting","","",""
843,"2013-05-15 07:45:00","2013-05-15 08:45:00","Golf","","",""
844,"2013-05-15 12:00:00","2013-05-15 13:00:00","ELCA Clergy Cluster","","",""
845,"2013-05-15 20:00:00","2013-05-15 21:00:00","AA Meeting","","",""
846,"2013-05-22 07:45:00","2013-05-22 08:45:00","Golf","","",""
847,"2013-05-22 20:00:00","2013-05-22 21:00:00","AA Meeting","","",""
848,"2013-05-02 10:00:00","2013-05-02 11:00:00","WELCA","","",""
849,"1969-12-31 17:00:00","2013-05-02 19:00:00","Bells","","",""
850,"1969-12-31 17:00:00","2013-05-02 19:00:00","Bells","","",""
851,"2013-05-02 18:45:00","2013-05-02 19:45:00","Bells","","",""
852,"2013-05-02 19:30:00","2013-05-02 20:30:00","Chancel Choir","","",""
853,"2013-05-02 18:30:00","2013-05-02 19:30:00","TOPS","","",""
854,"2013-05-09 18:45:00","2013-05-09 19:45:00","Bells","","",""
855,"2013-05-09 19:30:00","2013-05-09 20:30:00","Chancel Choir","","",""
856,"2013-05-09 18:30:00","2013-05-09 19:30:00","TOPS","","",""
857,"2013-05-16 18:45:00","2013-05-16 19:45:00","Bells","","",""
858,"2013-05-16 19:30:00","2013-05-16 20:30:00","Chancel Choir","","",""
859,"2013-05-16 18:30:00","2013-05-16 19:30:00","TOPS","","",""
860,"2013-05-23 18:45:00","2013-05-23 19:45:00","Bells","","",""
861,"2013-05-23 19:30:00","2013-05-23 20:30:00","Chancel Choir","","",""
862,"2013-05-23 18:30:00","2013-05-23 19:30:00","TOPS","","",""
863,"2013-05-30 18:30:00","2013-05-30 19:30:00","TOPS","","",""
864,"2013-05-04 11:30:00","2013-05-04 13:30:00","Mother's Day Brunch","","",""
865,"2013-05-04 20:00:00","2013-05-04 21:00:00","AA Meeting","","",""
866,"2013-05-11 11:30:00","2013-05-11 12:30:00","Confirmation","","",""
867,"2013-05-11 13:00:00","2013-05-11 14:00:00","SCSA","","",""
868,"2013-05-11 20:00:00","2013-05-11 21:00:00","AA Meeting","","",""
869,"2013-05-18 13:00:00","2013-05-18 14:00:00","SCSA","","",""
870,"2013-05-17 00:01:00","2013-05-17 23:59:00","Synod Assembly","","","Y"
871,"2013-05-18 00:01:00","2013-05-18 23:59:00","Synod Assembly","","","Y"
872,"2013-05-18 20:00:00","2013-05-18 21:00:00","AA Meeting","","",""
873,"2013-05-25 20:00:00","2013-05-25 21:00:00","AA Meeting","","",""
874,"2013-06-02 00:01:00","2013-06-02 23:59:00","2nd Sunday after Pentecost","","","Y"
875,"2013-06-02 10:00:00","2013-06-02 11:00:00","Worship Service","","",""
876,"2013-06-02 10:00:00","2013-06-02 11:00:00","Confirmation Service","","",""
877,"2013-06-09 00:01:00","2013-06-09 23:59:00","3rd Sunday after Pentecost","","","Y"
878,"2013-06-09 10:00:00","2013-06-09 11:00:00","Worship Service","","",""
879,"2013-06-09 10:00:00","2013-06-09 11:00:00","Noisy Offering","","",""
880,"2013-06-09 11:00:00","2013-06-09 12:00:00","Semi-Annual Meeting following Worship","","",""
881,"2013-06-09 18:30:00","2013-06-09 19:30:00","Discussion Group","","",""
882,"2013-06-01 09:00:00","2013-06-01 12:00:00","Peace Garden Clean Up","","",""
883,"2013-06-01 20:00:00","2013-06-01 21:00:00","AA Meeting","","",""
884,"2013-06-03 19:00:00","2013-06-03 20:00:00","Church Council","","",""
885,"2013-06-05 07:45:00","2013-06-05 12:00:00","Golf","","",""
886,"2013-06-05 20:00:00","2013-06-05 21:00:00","AA Meeting","","",""
887,"2013-06-08 10:00:00","2013-06-08 14:00:00","Youth Car Wash","","",""
888,"2013-06-08 20:00:00","2013-06-08 21:00:00","AA Meeting","","",""
889,"2013-06-12 07:45:00","2013-06-12 12:00:00","Golf","","",""
890,"2013-06-12 20:00:00","2013-06-12 21:00:00","AA Meeting","","",""
891,"2013-06-14 19:00:00","2013-06-14 22:00:00","Free Movie Night","","",""
892,"2013-06-15 10:00:00","2013-06-15 14:00:00","Youth Car Wash","","",""
893,"2013-06-15 20:00:00","2013-06-15 21:00:00","AA Meeting","","",""
894,"2013-06-16 00:01:00","2013-06-16 23:59:00","4th Sunday after Pentecost","","","Y"
895,"2013-06-16 10:00:00","2013-06-16 11:00:00","Communion Worship","","",""
896,"2013-06-16 00:01:00","2013-06-16 23:59:00","Father's Day","","","Y"
897,"2013-06-17 18:30:00","2013-06-17 20:00:00","Men's Steak Fry at Baycourt","","",""
898,"2013-06-19 07:45:00","2013-06-19 12:00:00","Golf","","",""
899,"2013-06-19 19:00:00","2013-06-19 20:00:00","Confirmation Camp Meeting","","",""
900,"2013-06-19 20:00:00","2013-06-19 21:00:00","AA Meeting","","",""
901,"2013-06-20 12:00:00","2013-06-20 14:00:00","Ladies Picnic","","",""
902,"2013-06-21 18:30:00","2013-06-21 19:30:00","Rehearsal","","",""
903,"2013-06-22 15:00:00","2013-06-22 17:00:00","Member Wedding","","",""
904,"2013-06-22 20:00:00","2013-06-22 21:00:00","AA Meeting","","",""
905,"2013-06-23 00:01:00","2013-06-23 23:59:00","5th Sunday after Pentecost","","","Y"
906,"2013-06-26 07:45:00","2013-06-26 12:00:00","Golf","","",""
907,"2013-06-26 20:00:00","2013-06-26 21:00:00","AA Meeting","","",""
908,"2013-06-29 08:00:00","2013-06-29 19:00:00","Outside Group","","",""
909,"2013-06-29 20:00:00","2013-06-29 21:00:00","AA Meeting","","",""
910,"2013-06-30 00:01:00","2013-06-30 23:59:00","6th Sunday after Pentecost","","","Y"
911,"2013-06-30 10:00:00","2013-06-30 11:00:00","Worship Service","","",""
912,"2013-07-07 00:01:00","2013-07-07 23:59:00","7th Sunday of Pentecost","","","Y"
913,"2013-07-07 10:00:00","2013-07-07 11:00:00","Communion Service","","",""
914,"2013-07-07 00:01:00","2013-07-07 23:59:00","No Kid's Church","","","Y"
915,"2013-07-14 00:01:00","2013-07-14 23:59:00","8th Sunday of Pentecost","","","Y"
916,"2013-07-14 10:00:00","2013-07-14 11:00:00","Communion Service","","",""
917,"2013-07-14 10:00:00","2013-07-14 11:00:00","Children's Noisy Offering","","",""
918,"2013-07-14 10:10:00","2013-07-14 11:00:00","Kid's Church","","",""
919,"2013-07-14 11:15:00","2013-07-14 12:00:00","Worship & Music Meeting","","",""
920,"2013-07-21 00:01:00","2013-07-21 23:59:00","9th Sunday of Pentecost","","","Y"
921,"2013-07-21 10:00:00","2013-07-21 11:00:00","Communion Service","","",""
922,"2013-07-21 10:10:00","2013-07-21 11:00:00","Kid's Church","","",""
923,"2013-07-28 00:01:00","2013-07-28 23:59:00","10th Sunday of Pentecost","","","Y"
924,"2013-07-28 10:00:00","2013-07-28 11:00:00","Worship Service","","",""
925,"2013-07-28 10:10:00","2013-07-28 11:00:00","Kid's Church","","",""
926,"2013-07-01 19:00:00","2013-07-01 20:00:00","Boy Scouts","","",""
927,"2013-07-08 00:01:00","2013-07-08 23:59:00","No Church Council","","","Y"
928,"2013-07-08 19:00:00","2013-07-08 20:00:00","Boy Scouts","","",""
929,"2013-07-15 19:00:00","2013-07-15 20:00:00","Boy Scouts","","",""
930,"2013-07-22 19:00:00","2013-07-22 20:00:00","Boy Scouts","","",""
931,"2013-07-29 19:00:00","2013-07-29 20:00:00","Boy Scouts","","",""
932,"2013-07-03 07:45:00","2013-07-03 08:45:00","Golf","","",""
933,"2013-07-03 20:00:00","2013-07-03 21:00:00","AA Meeting","","",""
